"CGM","CHO","insulin"
42.288348104762,0,0.021125
43.0909301472134,0,0.021125
44.207303581408,0,0.021125
45.6481825907833,0,0.021125
47.292854285122,0,0.021125
48.8234625250123,0,0.021125
49.8783456568131,0,0.021125
50.0958472440276,0,0.021125
49.1665880093987,0,0.021125
47.0948258578786,0,0.021125
44.3552718313731,0,0.021125
41.5271857947067,0,0.021125
39.5160540131937,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39,0,0.021125
39.1045531024434,0,0.021125
39.6491582519724,0,0.021125
40.6865811360176,0,0.021125
41.8530544432106,0,0.021125
43.2573951268121,0,0.021125
44.9854302659516,0,0.021125
46.9850456915888,12,0.021125
48.9972417902359,0,0.421125
50.719209347171,0,0.021125
51.863630614924,0,0.021125
52.217157338575,0,0.021125
51.8161077028817,0,0.021125
51.0198887225847,0,0.021125
50.2349395163824,0,0.021125
49.8298720235564,0,0.021125
50.1099498589272,0,0.021125
51.2020517952325,0,0.021125
52.9904429612036,0,0.021125
55.2940110041276,0,0.021125
57.9219416700795,0,0.021125
60.6892709801295,0,0.021125
63.4690074549282,0,0.021125
66.2239197333178,0,0.021125
68.9421581469168,0,0.021125
71.6194876816268,0,0.021125
74.2606751065091,0,0.021125
76.8837409071731,0,0.021125
79.522162183351,0,0.021125
82.2183930467658,0,0.021125
85.0214679933962,0,0.021125
87.9766743193008,0,0.021125
91.0770002112383,0,0.021125
94.2337081416186,0,0.021125
97.342475159812,0,0.021125
100.301832215141,0,0.021125
103.01256675941,0,0.021125
105.377195624313,0,0.021125
107.299507272871,0,0.021125
108.684170155663,0,0.021125
109.436402424655,0,0.021125
108.544520215613,0,0.021125
105.730356231513,0,0.021125
104.165247503267,0,0.021125
103.648245683976,0,0.021125
103.978020407408,0,0.021125
104.952777728188,0,0.021125
106.370202091701,0,0.021125
108.027417880348,0,0.021125
109.720967058068,0,0.021125
111.24679988523,0,0.021125
112.417257935422,0,0.021125
113.14599271011,0,0.021125
113.498926906545,0,0.021125
113.575402011954,0,0.021125
113.474238537502,0,0.021125
113.303421433575,0,0.021125
113.228423589358,0,0.021125
113.501211738498,0,0.021125
114.392660919002,0,0.021125
116.173264431363,0,0.021125
119.048102359967,0,0.021125
122.831572752624,0,0.021125
126.752239915999,0,0.021125
129.908272559291,0.666666666666667,0.021125
131.397585409897,0,0.04335
130.43327086393,0,0.021125
126.921047442736,0,0.021125
121.806544662094,0,0.021125
116.267144210663,0,0.021125
111.478973792473,0,0.021125
108.503800842235,0,0.021125
107.728664823167,0,0.021125
108.530044371295,0,0.021125
110.058665217077,0,0.021125
111.464091135502,0,0.021125
111.972235073977,0,0.021125
111.271053956385,0,0.021125
109.742028104877,0,0.021125
107.920906563365,0,0.021125
106.34371423968,0,0.021125
105.500592417998,0,0.021125
105.604620761948,0,0.021125
106.453096961719,0,0.021125
107.751236912984,0,0.021125
109.204638902038,0,0.021125
110.519250119932,0,0.021125
111.401328221628,0,0.021125
111.557401029268,0,0.021125
110.694226575996,0,0.021125
108.518754979336,0,0.021125
110.724441746161,0,0.021125
121.917009717022,0,0.021125
128.077335754874,0,0.021125
130.178702364732,0,0.021125
129.19444196541,0,0.021125
126.09791858162,0,0.021125
121.862511492713,0,0.021125
117.461595938798,0,0.021125
113.868504853429,0,0.021125
112.056451808277,0,0.021125
112.866434740897,0,0.021125
116.347163030195,0,0.021125
121.359155902201,0,0.021125
126.499051368861,0,0.021125
130.363654201476,0,0.021125
131.692191605195,0,0.021125
130.077838743113,0,0.021125
126.394623281002,0,0.021125
121.801165442359,0,0.021125
117.456023839617,0,0.021125
114.418194506201,0,0.021125
113.149641806415,24,0.021125
113.217117330731,0,0.821125
113.993672861919,0,0.021125
114.875975662134,0,0.021125
115.349819304452,0,0.021125
115.209951902488,0,0.021125
114.677588851796,0,0.021125
114.07492562251,0,0.021125
113.701310549869,0,0.021125
113.806018108435,0,0.021125
114.613556468693,0,0.021125
116.351511868121,0,0.021125
119.213629976449,0,0.021125
123.360418961307,0,0.021125
128.900999566635,0,0.021125
135.744691598557,0,0.021125
143.513960510179,0,0.021125
151.77470599355,0,0.021125
160.104048495756,0,0.021125
168.108996232396,0,0.021125
175.510565367655,0,0.021125
182.193367785129,0,0.021125
188.090139701703,0,0.021125
193.147803351052,0,0.021125
197.326063823573,0,0.021125
200.595890901998,0,0.021125
202.937980602574,0,0.021125
204.341263035855,0,0.021125
204.801500805547,0,0.021125
205.159786654449,0,0.021125
206.675857931439,0,0.021125
208.463324035499,0,0.021125
210.400534987246,0,0.021125
212.367580820669,0,0.021125
214.245653909617,0,0.021125
215.91651856422,0,0.021125
217.262076497864,0,0.021125
218.164016767615,0,0.021125
218.503539214787,0,0.021125
218.179468659961,0,0.021125
217.199733024931,0,0.021125
215.73623165222,0,0.021125
213.996465956626,0,0.021125
212.186838777168,0,0.021125
210.49757396911,0,0.021125
209.027416013777,0,0.021125
207.738465657982,0,0.021125
206.561628344309,0,0.021125
205.426771659613,0,0.021125
204.271808893295,0,0.021125
203.087945160728,0,0.021125
201.946847469795,0,0.021125
200.937421466654,0,0.021125
200.147786025555,0,0.021125
199.657490687023,0,0.021125
199.498389290752,0,0.021125
199.631183317477,0,0.021125
200.000319931415,0,0.021125
200.549709408381,0,0.021125
201.210196655293,0,0.021125
201.836741655047,0,0.021125
202.170741625059,0,0.021125
201.928071993196,0,0.021125
200.824264103733,0,0.021125
198.625453794966,0,0.021125
195.402995869093,0,0.021125
191.686216496669,0,0.021125
188.10592648477,0,0.021125
185.29249814387,0,0.021125
183.810896688628,0,0.021125
183.836093483757,0,0.021125
184.958555912976,0,0.021125
186.6390147347,0,0.021125
188.338290955923,0,0.021125
189.517207615839,0,0.021125
189.636528681274,0,0.021125
188.15692358619,0,0.021125
184.538951096058,0,0.021125
178.24305615141,0,0.021125
171.571180498729,0,0.021125
168.731610264289,0,0.021125
167.375784727479,0,0.021125
167.148619551897,0,0.021125
167.694964658248,0,0.021125
168.659614607439,0,0.021125
169.687317886206,0,0.021125
170.422785038932,0,0.021125
170.510695683034,0,0.021125
169.595704495228,0,0.021125
167.371491033504,0,0.021125
163.825987775551,0,0.021125
159.388517954762,0,0.021125
154.586485255893,0,0.021125
149.947286788344,0,0.021125
145.957700383873,0,0.021125
142.860812473607,0,0.021125
140.534175210203,0,0.021125
138.774111027658,0,0.021125
137.376943161487,0,0.021125
136.154494089138,0,0.021125
135.011574320195,0,0.021125
133.992475830274,0,0.021125
133.172489185214,0,0.021125
132.626908697346,0,0.021125
132.416681457504,0,0.021125
132.516651095179,0,0.021125
132.772504109897,0,0.021125
133.001229226706,0,0.021125
133.019820202783,0,0.021125
132.670055775877,0,0.021125
131.942398672119,0,0.021125
131.050335085843,0,0.021125
130.256916513137,0,0.021125
129.825200442028,0,0.021125
129.981461500215,0,0.021125
130.731246199643,0,0.021125
131.749005988699,0,0.021125
132.635621553267,0,0.021125
132.991981650304,0,0.021125
132.452995322289,0,0.021125
130.857650189453,0,0.021125
128.351047457408,0,0.021125
125.146320931021,0,0.021125
121.456611810711,0,0.021125
117.495063474725,0,0.021125
113.474812699351,0,0.021125
109.608979076172,0,0.021125
106.11065693187,0,0.021125
103.192913991232,0,0.021125
100.590916920555,0,0.021125
98.073921482189,0,0.021125
96.7535247510296,0,0.021125
96.4665738371724,0,0.021125
97.0499329543529,0,0.021125
98.3404863245933,0,0.021125
100.175138714331,0,0.021125
102.390814399606,0,0.021125
104.824455239251,0,0.021125
107.313018357076,0,0.021125
109.698857990941,0,0.021125
111.856644382698,0,0.021125
113.709514468056,0,0.021125
115.191380613034,0,0.021125
116.236160765592,0,0.021125
116.789402829135,0,0.021125
116.866411277805,0,0.021125
116.587122978241,20.6666666666667,0.021125
116.094754819862,0,0.710016666666667
115.534696081829,0,0.021125
115.059694408802,0,0.021125
114.813942813762,0,0.021125
114.920217803128,0,0.021125
115.527423324823,0,0.021125
116.799627003245,0,0.021125
118.869075477338,0,0.021125
121.776930970645,0,0.021125
125.449359394948,0,0.021125
129.746598148205,0,0.021125
134.487370418854,0,0.021125
139.474844804856,0,0.021125
144.571827062209,0,0.021125
149.74841808998,0,0.021125
155.00071922335,0,0.021125
160.331044019213,0,0.021125
165.746460451708,0,0.021125
171.230591653804,0,0.021125
176.726206780722,0,0.021125
182.177610766016,0,0.021125
187.542167602237,0,0.021125
192.782574376172,0,0.021125
197.831884315555,0,0.021125
202.571942300704,0,0.021125
206.879381320353,0,0.021125
210.637866336116,0,0.021125
213.736898397012,0,0.021125
216.070718591777,0,0.021125
217.537323923984,0,0.021125
218.037599055829,0,0.021125
217.474562185168,0,0.021125
214.638240027402,0,0.021125
209.621595006826,0,0.021125
207.060365579765,0,0.021125
206.551174962322,0,0.021125
207.690465776158,0,0.021125
210.074263582036,0,0.021125
213.297994422076,0,0.021125
216.956348321828,0,0.021125
220.643181485351,0,0.021125
223.951450712447,0,0.021125
226.506235904502,0,0.021125
228.130030382514,0,0.021125
228.941925373991,0,0.021125
229.126192523872,0,0.021125
228.866184742257,0,0.021125
228.333562956152,0,0.021125
227.634308040255,0,0.021125
226.776346995771,0,0.021125
225.745233060743,0,0.021125
224.525801408994,0,0.021125
223.115608548172,0,0.021125
221.59194583921,0,0.021125
220.152064799659,0,0.021125
219.019464740976,0,0.021125
218.417146824804,0,0.021125
218.527178581768,0,0.021125
219.288356933411,0,0.021125
220.274818760464,0,0.021125
220.979397818864,0,0.021125
220.894605202773,0,0.021125
219.566782512055,0,0.021125
216.866751162716,0,0.021125
213.152210583601,0,0.021125
208.888888942361,0,0.021125
204.542314839006,0,0.021125
200.549064660334,0,0.021125
197.172921246844,0,0.021125
194.418573133881,0,0.021125
192.233022303593,0,0.021125
190.563110237821,0,0.021125
189.349231160393,0,0.021125
188.494088112141,0,0.021125
187.844043143844,0,0.021125
187.232960329906,0,0.021125
186.494637035938,0,0.021125
185.462768947199,0,0.021125
183.971096839794,0,0.021125
181.85339667824,0,0.021125
178.943441774569,0,0.021125
175.07498125852,0,0.021125
172.440149210656,0,0.021125
173.680594529944,0,0.021125
174.843538154065,0,0.021125
175.856530602523,0,0.021125
176.647090816738,0,0.021125
177.142710373631,0,0.021125
177.270857662675,0,0.021125
176.958981793303,0,0.021125
176.134516120859,0,0.021125
174.72488135294,0,0.021125
172.679266717506,0,0.021125
170.077524650698,0,0.021125
167.195508182531,0,0.021125
164.352623248702,0,0.021125
161.86827312111,0,0.021125
160.028355973581,0,0.021125
158.917747888406,0,0.021125
158.319792885003,0,0.021125
157.950828731499,0,0.021125
157.527194683981,0,0.021125
156.789872997767,0,0.021125
155.627694560306,0,0.021125
154.151262358709,0,0.021125
152.520464392662,0,0.021125
150.895191792622,0,0.021125
149.423499685782,0,0.021125
148.182410770711,0,0.021125
147.142397497509,0,0.021125
146.250257379959,0,0.021125
145.452791716055,0,0.021125
144.703173839589,0,0.021125
143.99279005635,0,0.021125
143.370344230135,0,0.021125
142.897280637777,0,0.021125
142.635047694319,0,0.021125
142.637799410118,0,0.021125
142.915902367425,0,0.021125
143.414039968845,0,0.021125
144.062302959491,0,0.021125
144.790786869464,0,0.021125
145.528740999461,0,0.021125
146.200312425963,0,0.021125
146.721992531721,0,0.021125
147.008576015954,0,0.021125
146.974863323369,0,0.021125
146.535659852325,0,0.021125
145.605773901137,0,0.021125
144.100013012615,0,0.021125
141.933179269661,0,0.021125
139.02006529827,0,0.021125
137.020893967753,0,0.021125
137.916219786558,0,0.021125
138.770232525491,0,0.021125
139.496568591782,0,0.021125
140.008869886796,0,0.021125
140.220786725358,0,0.021125
140.045979343986,0,0.021125
139.398118288474,0,0.021125
138.190884038575,0,0.021125
136.337966185553,0,0.021125
133.785123007931,0,0.021125
130.670483428378,0,0.021125
127.420727807531,0,0.021125
124.526662770696,0,0.021125
122.479099198445,0,0.021125
121.705500864047,0,0.021125
122.25323039847,0,0.021125
123.599496764115,0,0.021125
125.094809814314,0,0.021125
126.089681436698,0,0.021125
125.999498157627,0,0.021125
124.62888497674,0,0.021125
122.366323652577,0,0.021125
119.730043072755,0,0.021125
117.23827362062,0,0.021125
115.372208637697,0,0.021125
114.390811856062,0,0.021125
114.2197018601,0,0.021125
114.710421659082,0,0.021125
115.714515710049,0,0.021125
117.089935387481,0,0.021125
118.733066319071,0,0.021125
120.597944787872,0,0.021125
122.651419468442,0,0.021125
124.860340493774,0,0.021125
127.182493841374,0,0.021125
129.521273269419,0,0.021125
131.698483475051,0,0.021125
133.517799370941,0,0.021125
134.782897300092,0,0.021125
135.318429495768,0,0.021125
135.074896422916,0,0.021125
134.191570176827,0,0.021125
132.849673173276,0,0.021125
131.230429191344,0,0.021125
129.51506335686,0,0.021125
127.884802125112,0,0.021125
126.520873262946,0,0.021125
125.604505830385,0,0.021125
125.31693016185,0,0.021125
126.935127158284,0,0.021125
130.382364107028,0,0.021125
131.088027694462,0,0.021125
129.674596057099,0,0.021125
126.764548509038,0,0.021125
122.980365522478,0,0.021125
118.944528708316,0,0.021125
115.279520796855,0,0.021125
112.607825618672,0,0.021125
111.551928085656,0,0.021125
112.63956451906,0,0.021125
115.829974364997,0,0.021125
120.229651216564,0,0.021125
124.755590368164,0,0.021125
128.324788104116,0,0.021125
129.970250042885,0,0.021125
129.421032928517,0,0.021125
127.450269698891,0,0.021125
125.063110936964,0,0.021125
123.264708130956,0,0.021125
122.959559169501,0,0.021125
124.44823588193,0,0.021125
127.125420556427,0,0.021125
130.184487346368,0,0.021125
132.818811233006,0,0.021125
134.297808376167,0,0.021125
134.347137926454,0,0.021125
133.376823107121,0,0.021125
131.948968643145,0,0.021125
130.625680017109,0,0.021125
129.935143637844,0,0.021125
130.202027736875,0,0.021125
131.445722901347,0,0.021125
133.617780788381,0,0.021125
136.669753749088,0,0.021125
140.526354515536,0,0.021125
144.951254683719,0,0.021125
149.466563798881,0,0.021125
153.540711451652,0,0.021125
156.642127869119,0,0.021125
158.303577807322,0,0.021125
158.443830057283,0,0.021125
157.560659144585,0,0.021125
156.280507995875,0,0.021125
155.229820122198,0,0.021125
155.035039609203,0,0.021125
156.322611107522,0,0.021125
159.71897982335,0,0.021125
165.850591509206,0,0.021125
175.343892454865,0,0.021125
178.632904231768,0,0.021125
165.789076430351,0,0.021125
156.687516659789,0,0.021125
150.72153607623,0,0.021125
147.284446330323,0,0.021125
145.76955955914,0,0.021125
145.570188378268,0,0.021125
146.079645874035,0,0.021125
146.69124559589,0,0.021125
146.798301548922,0,0.021125
145.851535678679,0,0.021125
143.646115324764,0,0.021125
140.493875690237,0,0.021125
136.821467389561,0,0.021125
133.055541457459,0,0.021125
129.596845968925,0,0.021125
126.690709166126,0,0.021125
124.349329332039,0,0.021125
122.533098397244,0,0.021125
121.202408680316,0,0.021125
120.312433131738,0,0.021125
119.787026578052,0,0.021125
119.503066466054,0,0.021125
119.326991106784,0,0.021125
119.125239169776,0,0.021125
118.774114482363,0,0.021125
118.209110048699,0,0.021125
117.454502459059,0,0.021125
116.554298250218,0,0.021125
115.552504290422,0,0.021125
114.499548504708,0,0.021125
113.484383522086,0,0.021125
112.653748861913,0,0.021125
112.167225815912,0,0.021125
112.18439598248,0,0.021125
112.839307427559,0,0.021125
114.112805507862,0,0.021125
115.755931363036,0,0.021125
117.468658752169,17.6666666666667,0.021125
118.95096259588,0,0.610016666666667
119.928582103459,0,0.021125
120.286486174667,0,0.021125
120.166572410515,0,0.021125
119.811067670046,0,0.021125
119.506939484145,0,0.021125
119.556420422909,0,0.021125
120.235636202742,0,0.021125
121.77001791984,0,0.021125
124.330751141388,0,0.021125
128.041948987011,0,0.021125
133.290587067142,0,0.021125
139.649983694712,0,0.021125
145.05162780094,0,0.021125
149.713203842662,0,0.021125
153.853147647364,0,0.021125
157.695400230275,0,0.021125
161.4733164562,0,0.021125
165.431399033908,0,0.021125
169.825935512903,0,0.021125
174.924951216511,0,0.021125
180.963003423643,0,0.021125
187.916943678413,0,0.021125
195.370855734658,0,0.021125
202.827704080845,0,0.021125
209.797568517875,0,0.021125
215.842223160795,0,0.021125
220.802461695562,0,0.021125
224.934168643887,0,0.021125
228.587786876963,0,0.021125
232.116234381986,0,0.021125
235.824491601821,0,0.021125
239.720213158554,0,0.021125
243.36396006937,0,0.021125
246.217181761573,0,0.021125
247.741432378035,0,0.021125
247.464563636047,0,0.021125
245.31276792999,0,0.021125
241.80976938548,0,0.021125
237.611562922562,0,0.021125
233.373432101616,0,0.021125
229.700111968353,0,0.021125
226.896851206398,0,0.021125
224.820054465263,0,0.021125
223.225748017164,0,0.021125
221.869152835096,0,0.021125
220.521589855514,0,0.021125
219.054931485007,0,0.021125
217.492288315684,0,0.021125
215.889850612639,0,0.021125
214.303156254777,0,0.021125
212.781705904769,0,0.021125
211.341884010785,0,0.021125
209.950726720968,0,0.021125
208.563925176898,0,0.021125
207.13670951258,0,0.021125
205.623884146459,0,0.021125
203.979861416276,0,0.021125
202.158693433595,0,0.021125
200.114102088834,0,0.021125
197.799507180723,0,0.021125
194.820243571924,0,0.021125
191.335053790677,0,0.021125
189.048642282103,0,0.021125
187.760777895408,0,0.021125
187.271040961356,0,0.021125
187.378841044114,0,0.021125
187.883433223877,0,0.021125
188.58393290822,0,0.021125
189.279328542739,0,0.021125
189.768488416175,0,0.021125
189.870244659542,0,0.021125
189.523836055042,0,0.021125
188.849195965592,0,0.021125
188.006375447183,0,0.021125
187.155441499537,0,0.021125
186.447909497981,0,0.021125
185.9837747553,0,0.021125
185.785715970855,0,0.021125
185.859203219702,0,0.021125
186.20966340384,0,0.021125
186.826493918847,0,0.021125
187.603304952735,0,0.021125
188.290184007799,0,0.021125
188.605364388541,26.3333333333333,0.021125
188.26712898749,0,2.73280833333333
187.024806241581,0,0.021125
184.815742610124,0,0.021125
181.875386466396,0,0.021125
178.546698014969,0,0.021125
175.214751106687,0,0.021125
172.293843633447,0,0.021125
170.218862667417,0,0.021125
169.417756719392,0,0.021125
170.259023133449,0,0.021125
173.040985170277,0,0.021125
177.956166840205,0,0.021125
184.878517506783,0,0.021125
193.242349679316,0,0.021125
202.375489645428,0,0.021125
211.601790784582,0,0.021125
220.29391919683,0,0.021125
228.100602565105,0,0.021125
235.083216415316,0,0.021125
241.408113528358,0,0.021125
247.258901017559,0,0.021125
252.836261839338,0,0.021125
258.357110193436,0,0.021125
264.053316978477,0,0.021125
270.170187710692,0,0.021125
276.964829334193,0,0.021125
